embedding_index,chunk_id,document_id,chunk_index,title,pdf_name,page_start,page_end,character_count,word_count,site_url,file_url,publicbody,foirequest,uid,source_text_path,clean_text_path,text
200,17044400000,170444,0,Kosten des Polizeieinsatzes anläßlich der konstituierenden Landtagssitzung am 29.09.1999,170444_ac7e4f80e6b6e7945dadaf5239210ed00b84049e.pdf,1,1,1344,194,https://fragdenstaat.de/dokumente/170444-kosten-des-polizeieinsatzes-anlalich-der-konstituierenden-landtagssitzung-am-29091999/,https://media.frag-den-staat.de/files/docs/c0/e4/8b/c0e48b47a07641ddbc06773d5f603900/ac7e4f80e6b6e7945dadaf5239210ed00b84049e.pdf,,,c0e48b47-a076-41dd-bc06-773d5f603900,C:\Users\Admin\Desktop\OpenLens\Texte\170444_ac7e4f80e6b6e7945dadaf5239210ed00b84049e.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\170444_170444_ac7e4f80e6b6e7945dadaf5239210ed00b84049e.txt,"Landtag Brandenburg
Drucksache 3/116
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 11
des Abgeordneten Sigmar-Peter Schuldt
Fraktion der DVU
Drucksache 3/34
Kosten
Kosten des Polizeieinsatzes anlässlich der konstituierenden
Landtagssitzung am 29.09.1999
Landtagssitzung am 29.09.1999
Wortlaut der Kleinen Anfrage Nr. 11 vom 15.10.99:
Ich frage die Landesregierung:
1.
Welche Kosten verursachte der Polizeieinsatz anlässlich der
konstituierenden Sitzung des Landtages Brandenburg am
29.09.1999?
2.
Wie viele der unter 1. genannten Kosten entstanden dadurch,
dass die PDS und andere linke politische Gruppierungen
Gegendemonstrationen gegen den Einzug der DVU-Fraktion in
den Landtag Brandenburg ankündigten und durchführten?
Namens der Landesregierung beantwortet der Minister des Innern
die Kleine Anfrage wie folgt:
zu Frage 1:
zu Frage 1:
Gemäß § 1 Brandenburgisches Polizeigesetz hat die Polizei die
Aufgabe, Gefahren für die öffentliche Sicherheit oder Ordnung
abzuwehren (Gefahrenabwehr). Für Einsätze, bei denen keine Polizeikräfte aus anderen Bundesländern oder des Bundes eingesetzt
werden, entstehen dem Land keine gesonderten Kosten. Einsätze
der vorliegenden Art gehören zum Aufgabenbereich der Polizei.
zu Frage 2:
zu Frage 2:
Siehe Antwort zu Frage 1.
Datum des Eingangs: 09.11.1999 / Ausgegeben: 15.11.1999"
201,17049200000,170492,0,Tätigkeit des Brandenburger Ex-Bauministers III,170492_2aaecca4c2f340f8d55ef00aea80fb68b856a475.pdf,1,1,1652,219,https://fragdenstaat.de/dokumente/170492-tatigkeit-des-brandenburger-ex-bauministers-iii/,https://media.frag-den-staat.de/files/docs/41/a3/e9/41a3e9c38d664e7a9a6b6ecec82f95a3/2aaecca4c2f340f8d55ef00aea80fb68b856a475.pdf,,,41a3e9c3-8d66-4e7a-9a6b-6ecec82f95a3,C:\Users\Admin\Desktop\OpenLens\Texte\170492_2aaecca4c2f340f8d55ef00aea80fb68b856a475.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\170492_170492_2aaecca4c2f340f8d55ef00aea80fb68b856a475.txt,"Landtag Brandenburg
Drucksache 3/3812
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 1406
des Abgeordneten Werner Firneburg
Fraktion der DVU
Drucksache 3/3732
Tätigkeit des Brandenburger Ex-Bauministers III
Wortlaut der Kleinen Anfrage Nr. 1406 vom 18.12.2001:
Ich frage die Landesregierung:
1.
Aufgrund welcher rechtlichen Grundlage ergab sich die Zahlung einer außertariflichen Zulage in Höhe des Unterschiedsbetrages zwischen der Vergütung
nach Vergütungsgruppe I BAT-Ost und einer außertariflichen Vergütung entsprechend der Besoldungsgruppe B 4 Besoldungsordnung (Ost)?
2.
Welche Qualifikationen hatte Herr Wolf, um als Regierungsbevollmächtigter der
Bezirksverwaltungsbehörde Potsdam und als Landesbeauftragter für das Land
Brandenburg vor dem 22.11.1990 tätig sein zu können, und entsprach diese
Qualifikation den dienstrechtlichen Voraussetzungen für die Ernennung (bitte
Angabe der Qualifikationsmerkmale nach Eignung, Befähigung und fachlicher
Leistung)?
Namens der Landesregierung beantwortet der Minister für Wirtschaft die Kleine
Anfrage wie folgt:
Zu Frage 1:
Die außertarifliche Zulagenzahlung wurde auf Grund eines im Arbeitsrechtsstreit mit
Herrn Wolf vor dem Arbeitsgericht Potsdam geschlossenen Vergleichs gezahlt. 
Zu Frage 2:
Herr Wolf war nicht im Beamtenverhältnis beschäftigt, sondern als Arbeitnehmer. Die
Frage geht unzutreffend von einer Ernennung in das Beamtenverhältnis aus. Herr
Wolf verfügt über einen Berufsabschluss, der ihn zu einer der Laufbahn des höheren
Dienstes entsprechenden Tätigkeit nach tarifrechtlichen Erfordernissen befähigt.
Datum des Eingangs: 22.01.2002 / Ausgegeben: 28.01.2002"
202,17067300000,170673,0,Euro-Umstellung / Antwort der Landesregierung auf die Kleine Anfrage Nr. 479 des Abgeordneten Sigmar-Peter Schuldt - Drs. 3/1325,170673_8f777a46f2bb2d7e8f6ac665127f105590195da2.pdf,1,2,2051,284,https://fragdenstaat.de/dokumente/170673-euro-umstellung-antwort-der-landesregierung-auf-die-kleine-anfrage-nr-479-des-abgeordneten-sigmar-peter-schuldt-drs-31325/,https://media.frag-den-staat.de/files/docs/9a/f6/ac/9af6ac5376d74c838ab0f17a3b479d41/8f777a46f2bb2d7e8f6ac665127f105590195da2.pdf,,,9af6ac53-76d7-4c83-8ab0-f17a3b479d41,C:\Users\Admin\Desktop\OpenLens\Texte\170673_8f777a46f2bb2d7e8f6ac665127f105590195da2.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\170673_170673_8f777a46f2bb2d7e8f6ac665127f105590195da2.txt,"Landtag Brandenburg
Drucksache 3/4235
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 1561
der Abgeordneten Birgit Fechner
Fraktion der DVU
Drucksache Nr. 3/4056
EURO-Umstellung / Antwort der Landesregierung auf die Kleine Anfrage Nr. 479
des Abgeordneten Sigmar-Peter Schuldt - Drs. 3/1325
Auf die Kleine Anfrage Nr. 479 des Abgeordneten Sigmar-Peter Schuldt antwortete
die Landesregierung, dass die Umstellung von DM auf EURO preis- und inflationsneutral erfolgen werde.
Inzwischen kam es jedoch sowohl im Bereich öffentlicher Gebühren und Abgaben wie
im Bereich der Preise innerhalb der privaten Wirtschaft zu deutlichen Erhöhungen im
Zuge der EURO-Einführung.
Ich frage die Landesregierung:
1.
Welche Erkenntnisse hat die Landesregierung über tatsächliche Preiserhöhungen
a)
im Bereich öffentlicher Gebühren und Abgaben,
b)
im Bereich der Preise in der Privatwirtschaft,
welche direkt oder indirekt auf die EURO-Einführung zurückzuführen sind?
2.
Stehen nach Erkenntnissen der Landesregierung die Mindereinnahmen Brandenburgs aufgrund des Steuer-EURO-Glättungsgesetzes inzwischen fest?
Wenn ja, wie hoch sind diese?
Datum des Eingangs: 24.04.2002 / Ausgegeben: 29.04.2002

Namens der Landesregierung beantwortet die Ministerin der Finanzen die Kleine
Anfrage wie folgt:
zu Frage 1:
Im Bereich der öffentlichen Gebühren und Abgaben sind grundsätzlich keine umstellungsbedingten Erhöhungen vorgenommen worden.
Durch eine umrechnungsbedingte Mischung von Erhöhungen und Senkungen bei
einzelnen Gebühren und Abgaben wurden insgesamt kostenneutrale Umstellungsregelungen geschaffen.
Hinsichtlich der allgemeinen Preisentwicklung wird die Inflationsrate als Maßstab
angesehen. Diese ist (gemessen am Anstieg des Lebenshaltungsindex gegenüber
dem Vormonat) von 1,7 v. H. im Dezember 2001 auf 1,6 v. H. im Januar 2002,
bereinigt um Sondereffekte, annähernd gleichgeblieben und stellt somit keine signifikante Preiserhöhung dar.
zu Frage 2:
Nein. Die Mindereinnahmen für Brandenburg werden nach wie vor auf rund
5 Mio. Euro geschätzt."
203,17073800000,170738,0,Förderanträge auf Landeszuschüsse im Lande Brandenburg,170738_93e77dc6f3356f343c9883e4cab7829ce0920ec2.pdf,1,2,2092,281,https://fragdenstaat.de/dokumente/170738-forderantrage-auf-landeszuschusse-im-lande-brandenburg/,https://media.frag-den-staat.de/files/docs/66/1b/c1/661bc1290b7a4d7e83cf8b23183ba3c7/93e77dc6f3356f343c9883e4cab7829ce0920ec2.pdf,,,661bc129-0b7a-4d7e-83cf-8b23183ba3c7,C:\Users\Admin\Desktop\OpenLens\Texte\170738_93e77dc6f3356f343c9883e4cab7829ce0920ec2.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\170738_170738_93e77dc6f3356f343c9883e4cab7829ce0920ec2.txt,"Landtag Brandenburg
Drucksache 3/346
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage 66
der Abgeordneten Liane Hesselbarth
Fraktion der DVU
Landtagsdrucksache 3/101
Förderanträge auf Landeszuschüsse im Lande Brandenburg
Förderanträge auf Landeszuschüsse im Lande Brandenburg
Wortlaut der Kleinen Anfrage Nr. 66 vom 10.11.1999:
Ich frage die Landesregierung:
1.
Wie viele Förderanträge auf Landeszuschüsse nach den einzelnen Landesprogrammen bzw. nach gemeinsamen Programmen
des Landes mit dem Bund und/oder der EU wurden jährlich
jeweils von 1990 bis 1999 (Stand: 30.09.1999) gestellt
(bitte detaillierte Aufschlüsselung)?
2.
Wie viele der unter 1. genannten Förderanträge wurden jeweils negativ beschieden (bitte detaillierte Aufschlüsselung)?
3.
Aus welchen Gründen wurden die unter 2. genannten Förderanträge negativ beschieden (bitte detaillierte Aufschlüsselung)?
4.
Welche Gesamtsummen an öffentlichen Fördermitteln wurden in
den Jahren 1990 bis 1999 (Stand: 30.09.1999) jährlich aufgrund der unter 1. genannten Förderanträge jeweils ausgegeben (bitte detaillierte Aufschlüsselung)?
5.
Welche Gesamtsumme an öffentlichen Fördermitteln wird seitens der Landesregierung im Haushaltsjahr 2000, bezogen auf
die unter 1. genannten Förderprogramme, veranschlagt (bitte
detaillierte Aufschlüsselung nach Einzelprogrammen)?
Datum des Eingangs: 13.12.1999 / Ausgegeben: 20.12.1999

Namens der Landesregierung beantwortet die Ministerin der Finanzen die Kleine Anfrage wie folgt:
zen die Kleine Anfrage wie folgt:
Zu Frage 1 - 4:
Eine sachgerechte Beantwortung der o. g. Fragen ist nicht möglich, da im Land Brandenburg keine ausreichende zentrale Datenbasis zur Verfügung steht und für dienstliche Zwecke auch nicht
zur Verfügung stehen muss.
Nur durch einen unvertretbar hohen Arbeitsaufwand könnten die
benötigten Daten der vergangenen neun Jahre zusammengetragen
werden.
Zu Frage 5:
Auch eine Beantwortung dieser Frage kann nicht erfolgen. Entscheidungen über die Veranschlagung von Fördermitteln bleiben
den noch ausstehenden Beschlüssen über den Haushalt 2000 vorbehalten."
204,17074400000,170744,0,Weiterer Ausbau der B 109,170744_7ddf20709ecee4aba9a16d5942017b5e471f5904.pdf,1,1,1771,235,https://fragdenstaat.de/dokumente/170744-weiterer-ausbau-der-b-109/,https://media.frag-den-staat.de/files/docs/e9/d3/f9/e9d3f9c938fc4cba9a537b84892b3e32/7ddf20709ecee4aba9a16d5942017b5e471f5904.pdf,,,e9d3f9c9-38fc-4cba-9a53-7b84892b3e32,C:\Users\Admin\Desktop\OpenLens\Texte\170744_7ddf20709ecee4aba9a16d5942017b5e471f5904.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\170744_170744_7ddf20709ecee4aba9a16d5942017b5e471f5904.txt,"Landtag Brandenburg
Drucksache 3/4342
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage 1622
des Abgeordneten Ralf Christoffers
Fraktion der PDS
Drucksache 3/4216
Wortlaut der Kleinen Anfrage:
Weiterer Ausbau der B 109
Gegenwärtig wird die B 109 in mehreren Abständen rekonstruiert und ausgebaut.
Damit wird eine wichtige straßenseitige Verbindung in der Region dem neuen Anforderungsprofil angepasst.
In diesem Zusammenhang frage ich die Landesregierung:
In welchen Zeiträumen ist in den einzelnen Abschnitten der B 109 mit dem Baubeginn
sowie dem Abschluss der Arbeiten zu rechnen?
Namens der Landesregierung beantwortet der Minister für Stadtentwicklung,
Wohnen und Verkehr die Kleine Anfrage wie folgt:
Dem Ausbau der B 109 wird seitens der Straßenbauverwaltung eine hohe Priorität
eingeräumt. 
Die freien Strecken wurden mit Ausnahme des Streckenabschnittes Milmersdorf –
Krohnhorst, der in diesem Jahr zur Realisierung gelangt, bereits ausgebaut. 
Die Ortsdurchfahrten Schönerlinde, Schönwalde, Mittenwalde und Blindow wurden
ebenfalls bereits instandgesetzt und befinden sich in einem verkehrssicheren Zustand.
Im Bau befinden sich die Ortsdurchfahrten Wandlitz, Groß Schönebeck und Prenzlau.
Diese werden (bis auf den 2. BA der OD Wandlitz) im Jahr 2002 fertiggestellt.
Die Ortsdurchfahrten Basdorf, Klosterfelde, Zerpenschleuse, Gollin, Milmersdorf und
Göritz befinden sich in planerischer Vorbereitung. Der Ausbau ist abhängig von den
verfügbaren Bundesmitteln. Daher kann ein definitiver Realisierungszeitraum derzeit
noch nicht benannt werden. Aufgrund des schlechten Ausbauzustandes wird den
Ortsdurchfahrten Klosterfelde und Basdorf vorrangige Priorität in der Realisierung
eingeräumt.
Datum des Eingangs: 16.05.2002 / Ausgegeben: 21.05.2002"
205,17076600000,170766,0,Vorschlag der Kassenärztlichen Bundesvereinigung zur Abschaffung der Zuzahlungen für Zahnersatz,170766_b268419361a151ed0dd14dcfa7c49572603b8490.pdf,1,2,2363,302,https://fragdenstaat.de/dokumente/170766-vorschlag-der-kassenarztlichen-bundesvereinigung-zur-abschaffung-der-zuzahlungen-fur-zahnersatz/,https://media.frag-den-staat.de/files/docs/a0/3c/08/a03c088357324361934c09e30bb02aaf/b268419361a151ed0dd14dcfa7c49572603b8490.pdf,,,a03c0883-5732-4361-934c-09e30bb02aaf,C:\Users\Admin\Desktop\OpenLens\Texte\170766_b268419361a151ed0dd14dcfa7c49572603b8490.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\170766_170766_b268419361a151ed0dd14dcfa7c49572603b8490.txt,"Landtag Brandenburg
Drucksache 3/2182
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 834
der Abgeordneten Birgit Fechner
Fraktion der DVU
Landtagsdrucksache 3/2051
Vorschlag
Vorschlag der Kassenzahnärztlichen Bundesvereinigung zur Abschaffung der Zuzahlung für Zahnersatz
schaffung der Zuzahlung für Zahnersatz
Wortlaut der Kleinen Anfrage Nr. 834 vom 27.11.2000:
Wie Pressemeldungen zu entnehmen ist, machte die Kassenzahnärztliche Bundesvereinigung den Vorschlag, dass Zahnersatz, wie z.B.
Brücken oder Kronen, künftig von den Patienten vollständig aus
eigener Tasche bezahlt werden soll.
Die sogenannten Zahnersatzversorgungen könnten als Leistungen
der gesetzlichen Krankenkassen entfallen, erklärte der Vorsitzende der Vereinigung, Karl-Horst Schirbort.
Ich frage die Landesregierung:
1.
Teilt die Landesregierung die Auffassung der Kassenzahnärztlichen Bundesvereinigung, dass die Patienten zukünftig
ihren Zahnersatz vollständig aus eigenen Mitteln bezahlen
sollen?
Wenn ja, warum?
2.
Wenn nein, welche Maßnahmen will die Landesregierung ergreifen, um die bisherige Regelung der Zuzahlung der Krankenkassen bei Zahnersatz zu erhalten bzw. die Zuzahlungssätze zu erhöhen?
3.
Hat die Landesregierung Erkenntnisse über Pläne des Bundesgesundheitsministeriums auf Abschaffung der Zuzahlung der
Krankenkassen bei Zahnersatz?
4.
Wenn ja, welchen Inhalt haben nach Erkenntnissen der Landesregierung die diesbezüglichen Planungen des Bundesgesundheitsministeriums?
Datum des Eingangs: 19.12.2000 / Ausgegeben: 27.12.2000

Namens der Landesregierung beantwortet der Minister für Arbeit,
der Minister für Arbeit,
Soziales, Gesundheit und Frauen die Kleine Anfrage wie folgt:
Soziales, Gesundheit und Frauen die Kleine Anfrage wie folgt:
zu Frage 1:
Die Landesregierung teilt die Auffassung der Kassenzahnärztlichen Bundesvereinigung, dass die Patienten zukünftig ihren Zahnersatz vollständig aus eigenen Mitteln bezahlen sollen, nicht.
zu Frage 2:
Die Landesregierung sieht keinen Handlungsbedarf. Die Zuzahlungen der gesetzlichen Krankenversicherung bei Zahnersatzleistungen sind in § 30 Sozialgesetzbuch V verbindlich und klar geregelt.
zu Frage 3:
Die Landesregierung hat keine Erkenntnisse über Pläne des Bundesgesundheitsministeriums auf Abschaffung der Zuzahlungen der
Krankenkassen bei Zahnersatz. 
zu Frage 4:
Siehe Antwort zu Frage 3."
206,17078100000,170781,0,Pflegeheim in Angermünde oder Schwedt?,170781_07743980c2828f09e9a774a917a5a418a4fac874.pdf,1,2,1452,210,https://fragdenstaat.de/dokumente/170781-pflegeheim-in-angermunde-oder-schwedt/,https://media.frag-den-staat.de/files/docs/37/c6/ae/37c6ae11ff32463584a35967bd252952/07743980c2828f09e9a774a917a5a418a4fac874.pdf,,,37c6ae11-ff32-4635-84a3-5967bd252952,C:\Users\Admin\Desktop\OpenLens\Texte\170781_07743980c2828f09e9a774a917a5a418a4fac874.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\170781_170781_07743980c2828f09e9a774a917a5a418a4fac874.txt,"Landtag Brandenburg
Drucksache 3/771
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 285
des Abgeordneten Werner Firneburg
Fraktion der DVU
Landtagsdrucksache 3/661
Pflegeheim in Angermünde oder Schwedt?
Pflegeheim in Angermünde oder Schwedt?
Wortlaut der Kleinen Anfrage Nr. 285 vom 18.02.2000:
Ich frage die Landesregierung:
1.
Ist es zutreffend, dass bereits im Jahre 1998 der Baubeginn
für das neue Alten- und Pflegeheim der Inneren Mission in
Angermünde vorgesehen war?
2.
Gibt es seitens der Landesregierung Pläne, wonach ein neues
Alten- und Pflegeheim in der Stadt Schwedt errichtet werden
soll?
3.
Warum wurde ein entsprechendes Bauvorhaben nicht im Landespflegeplan bzw. im Investitionsplan festgeschrieben?
4.
Welchen Standpunkt wird die Landesregierung auf der Regionalkonferenz für den Landkreis Uckermark am 29. Februar
2000 bezüglich der Alten- und Pflegeheime vertreten?
Datum des Eingangs: 14.03.2000 / Ausgegeben: 20.03.2000

Namens der Landesregierung beantwortet der Minister für Arbeit,
der Minister für Arbeit,
Soziales, Gesundheit und Frauen die Kleine Anfrage wie folgt:
Soziales, Gesundheit und Frauen die Kleine Anfrage wie folgt:
zu Frage 1:
Nein.
zu Frage 2:
Nein.
zu Frage 3:
In der Landespflegeplanung ist kein weiteres Altenpflegeheim in
Schwedt vorgesehen.
zu Frage 4:
Am 29. Februar 2000 fand keine Regionalkonferenz zur Fortschreibung des Landespflegeplanes im Bereich der Altenpflegeheime
statt."
207,17085600000,170856,0,Zur Vergabe von Aufträgen und Leistungen der Wasserversorgung und Abwasserentsorgung,170856_02d14e8ae803b461d001a418019d9e81e1b14d2d.pdf,1,1,1331,182,https://fragdenstaat.de/dokumente/170856-zur-vergabe-von-auftragen-und-leistungen-der-wasserversorgung-und-abwasserentsorgung/,https://media.frag-den-staat.de/files/docs/a9/50/19/a9501936b6e0415782d9dc297a9c6570/02d14e8ae803b461d001a418019d9e81e1b14d2d.pdf,,,a9501936-b6e0-4157-82d9-dc297a9c6570,C:\Users\Admin\Desktop\OpenLens\Texte\170856_02d14e8ae803b461d001a418019d9e81e1b14d2d.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\170856_170856_02d14e8ae803b461d001a418019d9e81e1b14d2d.txt,"Landtag Brandenburg
Drucksache 3/93
2. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 4
des Abgeordneten Ralf Christoffers
Fraktion der PDS
Drucksache 3/25
Zur Vergabe von Aufträgen und Leistungen der Wasserversorgung
und Abwasserentsorgung
und Abwasserentsorgung
Wortlaut der Kleinen Anfrage Nr. 4 vom 6.10.1999:
Im Zusammenhang mit Gesprächen mit Bürgern aus Dahmsdorf im
August 1999 ist von Vertretern der Landesregierung zugesagt
worden, die Landkreise aufzufordern zu prüfen, ob es im Zusammenhang mit der Tätigkeit der Aufgabenträger für Wasserversorgung und Abwasserentsorgung zu Unregelmäßigkeiten bei der Vergabe von Aufträgen und Leistungen gekommen ist.
In diesem Zusammenhang frage ich die Landesregierung:
Welche Landkreise haben bisher reagiert und welche Ergebnisse
hat die Überprüfung nach Kenntnis der Landesregierung bisher
gebracht?
Namens der Landesregierung beantwortet der Minister für Landwirtschaft, Umweltschutz und Raumordnung die Kleine Anfrage wie
g die Kleine Anfrage wie
folgt:
folgt:
Eine entsprechende Umfrage haben alle Landkreise beantwortet.
Die Antworten wurden mit Schreiben vom 21. Juli 1999 den am
Hungerstreik Beteiligten übermittelt. Die Ergebnisse der Umfrage
haben keine unmittelbar neuen Erkenntnisse erbracht.
Datum des Eingangs: 03.11.19999 / Ausgegeben: 08.11.1999"
208,17087300000,170873,0,Jugendgesundheitsberatung,170873_0da0f06e6b22ce53fdfcc6ab29be325012bc8192.pdf,1,2,2145,289,https://fragdenstaat.de/dokumente/170873-jugendgesundheitsberatung/,https://media.frag-den-staat.de/files/docs/00/20/45/00204547d2a144d08c328823c3cf22b7/0da0f06e6b22ce53fdfcc6ab29be325012bc8192.pdf,,,00204547-d2a1-44d0-8c32-8823c3cf22b7,C:\Users\Admin\Desktop\OpenLens\Texte\170873_0da0f06e6b22ce53fdfcc6ab29be325012bc8192.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\170873_170873_0da0f06e6b22ce53fdfcc6ab29be325012bc8192.txt,"Landtag Brandenburg
Drucksache 3/1013
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage Nr. 340
der Abgeordneten Birgit Fechner
Fraktion der DVU
Landtagsdrucksache 3/824
Jugendgesundheitsberatung
Jugendgesundheitsberatung
Wortlaut der Kleinen Anfrage Nr. 340 vom 24.03.2000:
Wie der Ärztezeitung Nr. 48 vom 15.03.2000 zu entnehmen ist,
geht die Zahl der Jugendlichen, die an der Jugendgesundheitsberatung J 1 teilnehmen, zurück.
Gleichzeitig ist bei den an der Jugendgesundheitsberatung teilnehmenden Jugendlichen ein starker Anstieg von Krankheitsbefunden festzustellen.
Ich frage die Landesregierung:
1.
Welche Erkenntnisse liegen der Landesregierung darüber vor,
dass ausländische Jugendliche sowie Sonderschüler in Brandenburg die Jugendgesundheitsberatung J 1 überdurchschnittlich wenig in Anspruch nehmen?
2.
Welche Maßnahmen will die Landesregierung ergreifen, dass
mehr Jugendliche und insbesondere mehr Jugendliche der
unter 1. genannten Gruppen in Brandenburg die Jugendgesundheitsberatung J 1 in Anspruch nehmen?
Datum des Eingangs: 20.04.2000 / Ausgegeben: 25.04.2000

Namens der Landesregierung beantwortet der Minister für Arbeit,
der Minister für Arbeit,
Soziales, Gesundheit und Frauen die Kleine Anfrage wie folgt:
Soziales, Gesundheit und Frauen die Kleine Anfrage wie folgt:
Die Teilnehmerzahlen an der Jugendgesundheitsberatung J 1 steigen in Brandenburg erfreulicherweise ständig an. In den ersten
drei Quartalen des Jahres 1999 nahmen 3.371 Jugendliche dieses
Angebot in Anspruch, im Vergleichszeitraum des Vorjahres 2.323.
Bezogen auf die 98'er Zahlen bedeutet das eine Steigerung um
45 %.
zu Frage 1:
Die Landesregierung weist in ihren Gesundheitsberichten seit
Jahren auf die Tatsache hin, dass Kinder und Jugendliche aus
sozial problematischen Verhältnissen generell medizinische Vorsorgeangebote weniger in Anspruch nehmen. Die J 1-Untersuchung
stellt dabei keine Ausnahme dar.
zu Frage 2:
Die Gesundheitsämter der Kreise und kreisfreien Städte werden
auch weiterhin die regelmäßige Inanspruchnahme der Jugendgesundheitsberatung empfehlen. Dieses Verfahren hat sich angesichts
der o. g. Zahlen bewährt."
209,17087700000,170877,0,Sind 30 % der Bevölkerung fremdenfeindlich?,170877_a97593b228a4b3efc711a9378bc5dec3cca12cee.pdf,1,2,2360,314,https://fragdenstaat.de/dokumente/170877-sind-30-der-bevolkerung-fremdenfeindlich/,https://media.frag-den-staat.de/files/docs/4d/c5/1c/4dc51c6a36744b49a23e796794e52982/a97593b228a4b3efc711a9378bc5dec3cca12cee.pdf,,,4dc51c6a-3674-4b49-a23e-796794e52982,C:\Users\Admin\Desktop\OpenLens\Texte\170877_a97593b228a4b3efc711a9378bc5dec3cca12cee.txt,C:\Users\Admin\Desktop\OpenLens\Bereinigte_Texte\170877_170877_a97593b228a4b3efc711a9378bc5dec3cca12cee.txt,"Landtag Brandenburg
Drucksache 3/3156
3. Wahlperiode
Antwort
der Landesregierung
auf die Kleine Anfrage 1169
des Abgeordneten Werner Firneburg
Fraktion der DVU
Drucksache 3/3023
Sind 30 % der Bevölkerung fremdenfeindlich?
Sind 30 % der Bevölkerung fremdenfeindlich?
Wortlaut der Kleinen Anfrage 1169 vom 04.07.2001:
Wie Presseberichten zu entnehmen ist, beziffert Minister Reiche
die Zahl der gewaltbereiten Extremisten im Land Brandenburg auf
600 bis 800. 30 % der Gesamtbevölkerung neige immer wieder zu
fremdenfeindlichen Äußerungen. Der Extremismus sei kein Problem
der Jugend, sondern der gesamten Gesellschaft.
Ich frage die Landesregierung:
1.
Welche Äußerungen sind nach Auffassung der Landesregierung
""fremdenfeindlich""? (Bitte die Äußerungen konkret aufzählen!)
2.
In welchen Altersgruppen ist welcher Prozentanteil an
""Fremdenfeindlichkeit"" festzustellen?
3.
Welche partiell rechtsextremistischen Ansichten hat die
Landesregierung bei etwa 1/5 aller Jugendlichen festgestellt? (Bitte die Äußerungen aufzählen!)
4.
Ist der Landesregierung eine Aktion ""Schulen gegen Rechts""
bekannt? Wenn ja, wer sind die Sprecher von ""Schulen gegen
Rechts""? Stehen hierfür staatliche Mittel bereit?
5.
Würde die Landesregierung auch ein Aktionsbündnis ""Schulen
gegen Links"" begrüßen?
Datum des Eingangs: 13.08.2001 / Ausgegeben: 20.08.2001

Namens der Landesregierung beantwortet der Minister für Bildung,
Jugend und Sport die Kleine Anfrage wie folgt:
Jugend und Sport die Kleine Anfrage wie folgt:
Zu Frage 1:
Fremdenfeindlichkeit richtet sich gegen Menschen, die in
Deutschland fremd sind bzw. fremd wirken. Dem Fremden wird unterstellt, dass er an gesellschaftlichen und sozialen Problemen
""schuld"" sei. Im Hinblick auf Hintergründe und Formen von Fremdenfeindlichkeit verweist die Landesregierung auf den Ersten und
Zweiten Zwischenbericht zur Umsetzung des Handlungskonzepts
""Tolerantes Brandenburg"".
Zu Frage 2 und 3:
Dazu existieren unterschiedliche wissenschaftliche Untersuchungen, die von der Landesregierung nicht im Einzelnen bewertet
werden können. Zur Gesamtproblematik wird auf den Verfassungsschutzbericht 2000 des Landes Brandenburg und auf die Studie
""Jugend in Ostdeutschland: Lebenssituationen und Delinquenz"",
Hrsg. D. Sturzbecher, Opladen 2001, verwiesen.
Zu Frage 4:
Eine solche Aktion ist der Landesregierung nicht bekannt.
Zu Frage 5:
Nein."
